datetime	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Air_Temperature_celsius	Dewpoint_Air_Temperature_Celsius	Ten_Meter_Elevation_Wind_Speed_meterPerSecond
1112	248.67432000000002	26.83225	24.741291666	0.464285714
1113	286.70220000000006	26.4813125	24.140770834	NA
1114	350.3447999424	26.29464583	23.793479164	NA
1115	300.7360799424	26.21220833	23.59008333	NA
1116	203.30964005760006	26.28220833	23.92633333	NA
1117	266.0094	26.77697917	23.68310417	NA
1118	225.92196	26.32827083	24.179937496	NA
1119	407.0365200576	26.32029167	22.86354167	NA
1120	97.63272000576	23.97864583	21.939645830000003	NA
1121	87.57863999424	22.40847917	20.81747917	NA
1122	312.4512000576001	24.36629167	19.655291669999997	NA
1123	351.5500799424001	23.67639583	18.441479164	NA
1124	347.01912000000004	23.10727083	17.432479164	NA
1125	414.52343999999994	25.00254167	20.067250003999998	NA
1126	442.19412	27.03370833	22.492416663999997	NA
1127	384.9566399424	26.74777083	23.020937496000002	NA
1128	150.89508000576	25.726875	23.456125	NA
1129	200.71584000000001	24.7790625	22.8676875	NA
1130	233.80380000000002	25.096791670000002	22.580333336000002	NA
1131	474.1845242112	19.29902083	13.821770829999998	NA
1132	520.713792	19.50454167	14.497208335999998	1.0764
1133	336.0224680704	20.15802083	15.436479164000003	1.06
1134	250.54422266880002	20.342125	15.472708333999998	1.975416667
1135	69.76368000000002	20.04770833	17.122791664	1.940833333
1136	91.97892000576	21.68827083	20.43152083	2.110833333
1137	329.83775994240006	25.13625	23.036583334000003	1.710208333
1138	229.12632000000002	25.66835	23.04775	1.5225
1139	252.43596	25.554	23.311583333999998	0.882291667
1140	297.37368000000004	25.82675	23.443875	1.201458333
1141	340.34831994240005	25.90197917	23.07972917	1.506875
1142	508.5861120576	27.0518125	23.2063125	2.011290323
1143	309.1960800576	24.52491667	21.22529167	1.080625
1144	415.01052000000004	24.44595833	20.910166664	0.9225
1145	351.3783599424	25.13927083	21.317395830000002	0.5695
1146	389.86163999999997	25.051875	20.8855	NA
1147	389.43719999999996	24.62866667	20.367750004	NA
1148	369.46584000000007	22.33422917	16.414895836	NA
1149	323.14248000000003	NA	NA	NA
1150	275.79455994240004	24.03889583	20.190104164	NA
1151	231.62255994240004	24.7078125	22.350270834	2.553888889
1152	136.32408	24.56075	22.068374999999996	1.537708333
1153	297.47808005760004	23.959625	21.6095	1.652916667
1154	245.4188400576	23.59422917	21.257104169999998	1.228333333
1155	295.98588	24.0483125	20.643687500000002	0.880208333
1156	357.9573600000001	25.163	21.120083334	0.777708333
1157	315.59795994240005	24.8030625	21.568145834	1.439583333
1158	251.73252005760003	25.8105625	22.745854166	1.397708333
1159	306.0478800576	26.13639583	22.637979164	1.237916667
1160	302.1890400576	26.2600625	22.831020834	2.888333333
1161	491.8392757440001	19.42712766	13.839335993999999	1.769583333
1162	382.857787296	19.70697917	15.337187504	1.1
1163	193.5676799424	21.94204167	19.467125004	0.716041667
1164	440.43222856320006	16.46729167	9.647666670000003	2.697083333
1165	670.4083200384	14.48439583	6.725604164	1.463958333
1166	333.908271648	17.55197917	11.690895836	1.611875
1167	262.49975994240003	20.88239583	16.690687496	1.78125
1168	258.1520400576	22.23454167	19.307083335999998	2.157708333
1169	243.26352000000003	22.9220625	19.890729165999996	2.191458333
1170	203.45652005760002	23.1000625	19.9394375	2.093541667
1171	82.43388000576	24.359875	21.227916666	3.06625
1172	180.20051994239998	24.5500625	22.6348125	2.075
1173	80.59319999424001	25.12060417	23.474770836	1.307083333
1174	105.65424000000002	24.2829375	22.0546875	3.449375
1175	146.34683999424	22.1680625	20.279979166	0.749583333
1176	274.23792	20.58535417	18.391312504	0.04
1177	242.73396005760003	22.38066667	19.943208336	0.630208333
1178	308.49047994240004	21.21195833	17.317749996	1.308541667
1179	730.4751861696001	15.75795833	7.4362083299999995	1.366041667
1180	473.1311127744	14.45945	6.2842872100000005	2.563023256
1181	159.56469818496	13.90734091	9.661299244000002	1.68
1182	186.9667199424	17.93889583	15.765270829999999	NA
1183	220.8301199424	20.42891667	17.639958336	NA
1184	126.46584000000001	19.6875625	17.824604165999997	NA
1185	320.7280694976	19.67995833	16.370916664000003	2.0575
1186	278.63136000000003	17.14977083	13.512770830000001	1.261875
1187	288.2879999424	20.057	16.125458333999998	0.907708333
1188	260.73432005760003	20.5978125	17.1891875	0.6725
1189	273.60828000000004	20.28727083	16.825604164	0.403125
1190	170.06147999424	20.39458333	17.56958333	0.707916667
1191	98.03627999424	19.28416667	17.762625004000004	0.922291667
1192	285.97104	19.09889583	15.03664583	2.393333333
1193	494.235	7.5418125	-0.011562500000000142	2.350416667
1194	287.8378970688	5.276166667	-0.04154166699999973	1.137916667
1195	294.5777860224	9.765583333	6.064749999	0.871458333
1196	123.62940000576	17.2695625	13.7399375	0.61125
1197	307.4569199424001	14.78214583	9.921979164	1.424166667
1198	165.25164521664001	11.014875	7.294499999999998	0.558333333
1199	195.41426083200002	13.169	10.062750000000001	1.586875
1200	159.90451199424	7.2243	0.685787180000001	2.093333333
1201	329.70281143680006	7.312645833	3.514145832999999	0.91
1202	279.23653566720003	11.80447917	8.293604170000002	0.422083333
1203	286.67196	12.41685417	8.927270836000002	0.484375
1204	114.38244000576	14.08920833	12.306291664	0.2975
1205	210.3717600576	18.48002083	16.402854164	0.355681818
1206	155.00664000576	19.89552083	17.350812496	1.638125
1207	235.01196005760002	16.22383333	12.303249996000002	1.577083333
1208	25.622279994240007	12.99827083	11.931687495999999	1.392708333
1209	148.78547999424	13.61116667	10.797625003999999	1.935
1210	383.02007345280003	6.825458333	1.3524583330000013	1.691041667
1211	233.61851070720002	10.47629167	7.513000003999999	1.490833333
1212	129.94092000576	14.19420833	12.860624996	0.868125
1213	256.8914656128	17.1123125	13.829729166000002	1.947708333
1214	296.5733310528	12.11235417	7.875395836000001	0.719166667
1215	292.7998329984	12.0295	8.449041666000001	0.747708333
1216	190.66968000000003	17.22014583	14.450187496	1.868541667
1217	310.6912581504	7.1203125	-0.9313124999999998	2.873541667
1218	455.24838862080003	3.804520833	-3.515020833000001	0.913541667
1219	301.0440959424001	6.163833333	1.9997916670000002	0.872291667
1220	279.6444	12.11866667	8.131750004	0.75
1221	258.6041999424	12.98577083	9.15239583	1.048958333
1222	216.44855994240004	15.80027083	13.14064583	1.005833333
1223	191.47104000000002	20.5375	17.076083334000003	1.802708333
1224	226.2225599424	22.51191667	19.331375004	1.779166667
1225	135.0594	21.50575	19.310666666	1.122173913
1226	189.41359299840005	19.20041667	15.812000003999998	1.233125
1227	561.3374768832001	11.31714583	5.820979164000001	1.344583333
1228	312.3343141632	10.43583333	6.511583329999999	1.238333333
1229	379.28160005760003	10.65304167	5.269291669999999	0.886666667
1230	190.61531228160004	13.50447917	9.208395836000001	1.283541667
1231	148.46616000576	13.58397872	9.785770386	1.602708333
1232	104.94756000576002	8.235958333	2.6849166669999986	2.127291667
1233	261.5633999424	7.2155	1.3797500000000005	1.598333333
1234	221.8777199424	12.92085417	8.83060417	1.066875
1235	88.16831999424	15.1439375	12.4668125	1.317916667
1236	109.93500000576	9.79975	6.106541666	1.413125
1237	304.53182616960004	8.954791667	4.909916667000001	0.952291667
1238	254.65498433279998	11.22002083	8.6217708300000009	1.477083333
1239	393.1195451904	10.32220833	4.976874996	1.8075
1240	277.4344186368	6.936270833	2.669895833000001	0.953333333
1241	331.58854949760007	9.857875	3.676416665999999	1.138958333
1242	360.79502042880006	8.049916667	2.2196666669999985	0.67625
1243	292.7645999424	9.397090909	3.4359659089999983	0.804791667
1244	290.2265999424	14.3675625	9.350270834	1.359583333
1245	84.18024000576001	18.302625	15.374333333999997	1.841458333
1246	54.84167999424001	16.3874375	14.708520834	1.249583333
1247	124.76124000576	15.66947917	13.32585417	1.347916667
1248	182.8004400576	19.515125	17.338208334	1.222708333
1249	221.3701199424	19.5550625	17.283270834	1.009791667
1250	102.94128	19.244	18.144791666	1.211860465
1251	357.0720817536	14.36645833	8.616374996	2.625625
1252	508.3116218496001	8.128958333	2.7157083330000003	0.725833333
1253	341.02321107840004	10.63125	6.325916666	0.726041667
1254	241.14420005760005	16.28664583	12.199562496000002	1.904791667
1255	69.5142	14.783625	10.573541666	3.094166667
1256	125.10626594688	6.685842105	-1.5663684210000008	3.252631579
1257	690.2077291776	6.809333333	-2.377625001	1.47875
1258	459.63552003840005	6.924541667	0.9960833329999987	0.702083333
1259	126.17496000576003	12.41804167	6.719375004	1.103958333
1260	96.42420000575999	12.77297917	11.45310417	1.848958333
1261	283.3646400576	17.1251875	14.879312499999997	1.697916667
1262	223.68204000000003	14.18375	10.570333333999999	1.740416667
1263	127.46124000576	18.96860417	17.268979169999998	0.926666667
1264	275.81075994240007	19.0764375	16.919145834000002	0.531666667
1265	277.80300000000005	20.68308333	18.254249996	1.089166667
1266	218.9869200576	21.27677083	18.810562496	1.043958333
1267	129.16584	18.93508333	17.46333333	1.61625
1268	123.55812000576002	17.5815625	16.948479166000002	1.222708333
1269	173.6049599424	17.61441667	16.923708336	1.391875
1270	376.1546399424	17.9143125	13.6088125	2.459583333
1271	147.11400000576	11.7751875	8.4235625	1.527916667
1272	338.3967599424001	21.22760417	17.82697917	2.146041667
1273	45.48096	18.82797917	16.685062504	2.111458333
1274	447.41529601920007	11.14164583	5.998895829999999	1.976458333
1275	500.30115091200014	12.9345625	7.283854165999999	2.018958333
1276	289.92276	16.73552083	12.985187495999998	1.242916667
1277	432.7930417536001	18.45077083	12.798645829999998	1.555208333
1278	471.54464772480014	14.99541667	9.661833336	0.990625
1279	549.3758399424	15.7710625	11.013395833999999	0.860833333
1280	403.79148	18.70885417	13.956604169999999	0.810208333
1281	362.9516936832	21.03839583	15.644062495999998	0.904375
1282	394.91568005760007	22.91577083	18.68277083	1.330869565
